Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,SE_A00002_001,SE_A00002_002,SE_A00002_003,SE_A03001_001,SE_A03001_002,SE_A03001_003,SE_A03001_004,SE_A03001_005,SE_A03001_006,SE_A03001_007,SE_A03001_008,PCT_SE_A03001_002,PCT_SE_A03001_003,PCT_SE_A03001_004,PCT_SE_A03001_005,PCT_SE_A03001_006,PCT_SE_A03001_007,PCT_SE_A03001_008,SE_A14006_001,SE_B18002_001,SE_B18002_002,SE_B18002_003,PCT_SE_B18002_002,PCT_SE_B18002_003
6037602404,14000US06037602404,Census Tract 6024.04,"Census Tract 6024.04, Los Angeles County, California",ca,140,0,ACSSF,5860,,,,,6,37,,,,602404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5292,21224.54,0.249333974,5292,1868,856,72,414,0,1534,548,35.3,16.18,1.36,7.82,0,28.99,10.36,43429,1548,505,441,32.62,28.49
6037602504,14000US06037602504,Census Tract 6025.04,"Census Tract 6025.04, Los Angeles County, California",ca,140,0,ACSSF,5861,,,,,6,37,,,,602504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4852,39093.67,0.124112158,4852,1483,1672,29,492,54,868,254,30.56,34.46,0.6,10.14,1.11,17.89,5.23,42482,1571,522,407,33.23,25.91
6037602505,14000US06037602505,Census Tract 6025.05,"Census Tract 6025.05, Los Angeles County, California",ca,140,0,ACSSF,5862,,,,,6,37,,,,602505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4370,34976.91,0.124939575,4370,1259,1425,0,27,0,1400,259,28.81,32.61,0,0.62,0,32.04,5.93,37917,1552,265,632,17.07,40.72
6037602506,14000US06037602506,Census Tract 6025.06,"Census Tract 6025.06, Los Angeles County, California",ca,140,0,ACSSF,5863,,,,,6,37,,,,602506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4245,33863.93,0.125354635,4245,665,1595,0,232,7,1357,389,15.67,37.57,0,5.47,0.16,31.97,9.16,35674,1614,567,493,35.13,30.55
6037602507,14000US06037602507,Census Tract 6025.07,"Census Tract 6025.07, Los Angeles County, California",ca,140,0,ACSSF,5864,,,,,6,37,,,,602507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5099,40933.8,0.124566986,5099,873,2515,0,261,0,1120,330,17.12,49.32,0,5.12,0,21.97,6.47,50477,1525,405,389,26.56,25.51
6037602508,14000US06037602508,Census Tract 6025.08,"Census Tract 6025.08, Los Angeles County, California",ca,140,0,ACSSF,5865,,,,,6,37,,,,602508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7138,28549.79,0.250019305,7138,1644,2231,63,426,0,2045,729,23.03,31.26,0.88,5.97,0,28.65,10.21,48267,2195,626,488,28.52,22.23
6037602509,14000US06037602509,Census Tract 6025.09,"Census Tract 6025.09, Los Angeles County, California",ca,140,0,ACSSF,5866,,,,,6,37,,,,602509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4289,5269.605,0.813913037,4289,1488,796,11,517,0,1296,181,34.69,18.56,0.26,12.05,0,30.22,4.22,61181,805,216,155,26.83,19.25
6037602600,14000US06037602600,Census Tract 6026,"Census Tract 6026, Los Angeles County, California",ca,140,0,ACSSF,5867,,,,,6,37,,,,602600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8266,11270.1,0.733445097,8266,1097,5208,28,262,343,820,508,13.27,63.01,0.34,3.17,4.15,9.92,6.15,54631,991,424,256,42.79,25.83
6037602700,14000US06037602700,Census Tract 6027,"Census Tract 6027, Los Angeles County, California",ca,140,0,ACSSF,5868,,,,,6,37,,,,602700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3986,4179.514,0.953699399,3986,299,2817,1,168,80,500,121,7.5,70.67,0.03,4.21,2.01,12.54,3.04,89495,290,59,36,20.34,12.41
6037602801,14000US06037602801,Census Tract 6028.01,"Census Tract 6028.01, Los Angeles County, California",ca,140,0,ACSSF,5869,,,,,6,37,,,,602801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3255,6724.285,0.484066335,3255,1132,1135,0,0,0,963,25,34.78,34.87,0,0,0,29.59,0.77,35017,874,249,397,28.49,45.42
6037602802,14000US06037602802,Census Tract 6028.02,"Census Tract 6028.02, Los Angeles County, California",ca,140,0,ACSSF,5870,,,,,6,37,,,,602802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4360,8456.882,0.515556443,4360,628,2757,0,51,0,907,17,14.4,63.23,0,1.17,0,20.8,0.39,63768,285,81,45,28.42,15.79
6037602900,14000US06037602900,Census Tract 6029,"Census Tract 6029, Los Angeles County, California",ca,140,0,ACSSF,5871,,,,,6,37,,,,602900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4339,4018.024,1.079884154,4339,1187,631,34,182,0,2178,127,27.36,14.54,0.78,4.19,0,50.2,2.93,33750,618,197,214,31.88,34.63
6037603001,14000US06037603001,Census Tract 6030.01,"Census Tract 6030.01, Los Angeles County, California",ca,140,0,ACSSF,5872,,,,,6,37,,,,603001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7378,16785.43,0.439547982,7378,1361,1750,41,1689,0,2438,99,18.45,23.72,0.56,22.89,0,33.04,1.34,55000,1519,428,420,28.18,27.65
6037603004,14000US06037603004,Census Tract 6030.04,"Census Tract 6030.04, Los Angeles County, California",ca,140,0,ACSSF,5873,,,,,6,37,,,,603004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1530,17567.18,0.087094226,1530,251,440,0,616,0,211,12,16.41,28.76,0,40.26,0,13.79,0.78,54087,487,98,120,20.12,24.64
6037603005,14000US06037603005,Census Tract 6030.05,"Census Tract 6030.05, Los Angeles County, California",ca,140,0,ACSSF,5874,,,,,6,37,,,,603005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5859,23319.42,0.251249813,5859,916,1897,0,898,0,1993,155,15.63,32.38,0,15.33,0,34.02,2.65,48969,1373,473,422,34.45,30.74
6037603006,14000US06037603006,Census Tract 6030.06,"Census Tract 6030.06, Los Angeles County, California",ca,140,0,ACSSF,5875,,,,,6,37,,,,603006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1905,7176.267,0.265458373,1905,349,197,5,984,0,270,100,18.32,10.34,0.26,51.65,0,14.17,5.25,45250,502,173,109,34.46,21.71
6037603101,14000US06037603101,Census Tract 6031.01,"Census Tract 6031.01, Los Angeles County, California",ca,140,0,ACSSF,5876,,,,,6,37,,,,603101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4043,11878.31,0.340368372,4043,1392,910,0,996,16,515,214,34.43,22.51,0,24.64,0.4,12.74,5.29,54773,922,226,276,24.51,29.93
6037603102,14000US06037603102,Census Tract 6031.02,"Census Tract 6031.02, Los Angeles County, California",ca,140,0,ACSSF,5877,,,,,6,37,,,,603102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3742,12995.94,0.287936083,3742,1047,557,0,1085,0,912,141,27.98,14.89,0,29,0,24.37,3.77,55333,886,201,190,22.69,21.44
6037603200,14000US06037603200,Census Tract 6032,"Census Tract 6032, Los Angeles County, California",ca,140,0,ACSSF,5878,,,,,6,37,,,,603200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3245,7600.637,0.426937885,3245,627,433,0,1526,0,558,101,19.32,13.34,0,47.03,0,17.2,3.11,72006,264,80,51,30.3,19.32
6037603301,14000US06037603301,Census Tract 6033.01,"Census Tract 6033.01, Los Angeles County, California",ca,140,0,ACSSF,5879,,,,,6,37,,,,603301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3846,10219.14,0.376352709,3846,729,255,0,1830,0,671,361,18.95,6.63,0,47.58,0,17.45,9.39,48313,997,297,225,29.79,22.57
6037603302,14000US06037603302,Census Tract 6033.02,"Census Tract 6033.02, Los Angeles County, California",ca,140,0,ACSSF,5880,,,,,6,37,,,,603302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3908,9000.819,0.434182707,3908,1035,298,53,1637,5,741,139,26.48,7.63,1.36,41.89,0.13,18.96,3.56,48095,801,151,382,18.85,47.69
6037603400,14000US06037603400,Census Tract 6034,"Census Tract 6034, Los Angeles County, California",ca,140,0,ACSSF,5881,,,,,6,37,,,,603400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4509,10295.35,0.437964577,4509,1309,462,0,1090,345,1061,242,29.03,10.25,0,24.17,7.65,23.53,5.37,61688,546,222,46,40.66,8.42
6037603500,14000US06037603500,Census Tract 6035,"Census Tract 6035, Los Angeles County, California",ca,140,0,ACSSF,5882,,,,,6,37,,,,603500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3084,10053.56,0.30675702,3084,1225,321,7,788,0,514,229,39.72,10.41,0.23,25.55,0,16.67,7.43,81815,137,11,56,8.03,40.88
6037603600,14000US06037603600,Census Tract 6036,"Census Tract 6036, Los Angeles County, California",ca,140,0,ACSSF,5883,,,,,6,37,,,,603600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4270,11796.39,0.361975036,4270,1812,464,53,1280,0,492,169,42.44,10.87,1.24,29.98,0,11.52,3.96,73672,486,125,123,25.72,25.31
6037603702,14000US06037603702,Census Tract 6037.02,"Census Tract 6037.02, Los Angeles County, California",ca,140,0,ACSSF,5884,,,,,6,37,,,,603702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4914,5012.011,0.980444697,4914,2674,175,16,1102,32,602,313,54.42,3.56,0.33,22.43,0.65,12.25,6.37,80688,257,81,11,31.52,4.28
6037603703,14000US06037603703,Census Tract 6037.03,"Census Tract 6037.03, Los Angeles County, California",ca,140,0,ACSSF,5885,,,,,6,37,,,,603703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2513,9983.266,0.251721243,2513,1166,83,146,449,0,471,198,46.4,3.3,5.81,17.87,0,18.74,7.88,88750,93,42,12,45.16,12.9
6037603704,14000US06037603704,Census Tract 6037.04,"Census Tract 6037.04, Los Angeles County, California",ca,140,0,ACSSF,5886,,,,,6,37,,,,603704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6625,27482.41,0.241063279,6625,1281,2136,253,292,0,2080,583,19.34,32.24,3.82,4.41,0,31.4,8.8,49690,1831,551,440,30.09,24.03
6037603801,14000US06037603801,Census Tract 6038.01,"Census Tract 6038.01, Los Angeles County, California",ca,140,0,ACSSF,5887,,,,,6,37,,,,603801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4747,18443.41,0.257381887,4747,1057,898,21,374,29,1570,798,22.27,18.92,0.44,7.88,0.61,33.07,16.81,55030,1109,331,312,29.85,28.13
6037603802,14000US06037603802,Census Tract 6038.02,"Census Tract 6038.02, Los Angeles County, California",ca,140,0,ACSSF,5888,,,,,6,37,,,,603802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3777,15507.46,0.243560202,3777,1353,291,9,565,158,1196,205,35.82,7.7,0.24,14.96,4.18,31.67,5.43,59696,707,223,168,31.54,23.76
6037603900,14000US06037603900,Census Tract 6039,"Census Tract 6039, Los Angeles County, California",ca,140,0,ACSSF,5889,,,,,6,37,,,,603900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7510,13080.41,0.574140884,7510,3149,607,0,837,13,2469,435,41.93,8.08,0,11.15,0.17,32.88,5.79,48576,1580,531,365,33.61,23.1
6037604001,14000US06037604001,Census Tract 6040.01,"Census Tract 6040.01, Los Angeles County, California",ca,140,0,ACSSF,5890,,,,,6,37,,,,604001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4600,18078.25,0.254449441,4600,2138,445,7,460,22,1167,361,46.48,9.67,0.15,10,0.48,25.37,7.85,67823,852,248,165,29.11,19.37
6037604002,14000US06037604002,Census Tract 6040.02,"Census Tract 6040.02, Los Angeles County, California",ca,140,0,ACSSF,5891,,,,,6,37,,,,604002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4886,19448.63,0.251225874,4886,2025,362,0,745,30,1294,430,41.44,7.41,0,15.25,0.61,26.48,8.8,60274,1062,288,276,27.12,25.99
6037604100,14000US06037604100,Census Tract 6041,"Census Tract 6041, Los Angeles County, California",ca,140,0,ACSSF,5892,,,,,6,37,,,,604100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7487,19031.66,0.393397189,7487,3952,234,70,505,0,2410,316,52.78,3.13,0.93,6.75,0,32.19,4.22,63547,1320,488,357,36.97,27.05
6037609900,14000US06037609900,Census Tract 6099,"Census Tract 6099, Los Angeles County, California",ca,140,0,ACSSF,5893,,,,,6,37,,,,609900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2148,10460.92,0.2053357,2148,1461,68,2,128,2,354,133,68.02,3.17,0.09,5.96,0.09,16.48,6.19,63889,352,89,104,25.28,29.55
6037620001,14000US06037620001,Census Tract 6200.01,"Census Tract 6200.01, Los Angeles County, California",ca,140,0,ACSSF,5894,,,,,6,37,,,,620001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4236,9270.13,0.456951538,4236,3194,273,7,215,0,115,432,75.4,6.44,0.17,5.08,0,2.71,10.2,116349,775,156,64,20.13,8.26
6037620002,14000US06037620002,Census Tract 6200.02,"Census Tract 6200.02, Los Angeles County, California",ca,140,0,ACSSF,5895,,,,,6,37,,,,620002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3494,7638.303,0.457431463,3494,2404,69,0,528,0,228,265,68.8,1.97,0,15.11,0,6.53,7.58,108153,1029,216,158,20.99,15.35
6037620101,14000US06037620101,Census Tract 6201.01,"Census Tract 6201.01, Los Angeles County, California",ca,140,0,ACSSF,5896,,,,,6,37,,,,620101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5558,10649.8,0.521887746,5558,3690,285,0,689,0,114,780,66.39,5.13,0,12.4,0,2.05,14.03,97639,891,289,167,32.44,18.74
6037620102,14000US06037620102,Census Tract 6201.02,"Census Tract 6201.02, Los Angeles County, California",ca,140,0,ACSSF,5897,,,,,6,37,,,,620102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3562,10580.8,0.336647506,3562,2704,11,56,198,8,267,318,75.91,0.31,1.57,5.56,0.22,7.5,8.93,84000,1006,260,182,25.84,18.09
6037620201,14000US06037620201,Census Tract 6202.01,"Census Tract 6202.01, Los Angeles County, California",ca,140,0,ACSSF,5898,,,,,6,37,,,,620201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1568,17689.03,0.088642496,1568,1374,32,6,79,0,5,72,87.63,2.04,0.38,5.04,0,0.32,4.59,130761,635,103,128,16.22,20.16
6037620301,14000US06037620301,Census Tract 6203.01,"Census Tract 6203.01, Los Angeles County, California",ca,140,0,ACSSF,5899,,,,,6,37,,,,620301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4942,12323.17,0.401033132,4942,4147,0,53,244,0,161,337,83.91,0,1.07,4.94,0,3.26,6.82,160714,226,50,33,22.12,14.6
6037620303,14000US06037620303,Census Tract 6203.03,"Census Tract 6203.03, Los Angeles County, California",ca,140,0,ACSSF,5900,,,,,6,37,,,,620303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4569,10218.15,0.447145701,4569,3829,1,0,497,0,23,219,83.8,0.02,0,10.88,0,0.5,4.79,181406,292,73,0,25,0
6037620305,14000US06037620305,Census Tract 6203.05,"Census Tract 6203.05, Los Angeles County, California",ca,140,0,ACSSF,5901,,,,,6,37,,,,620305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5876,12025.14,0.488642805,5876,4891,87,0,550,0,215,133,83.24,1.48,0,9.36,0,3.66,2.26,127632,1110,233,199,20.99,17.93
6037620400,14000US06037620400,Census Tract 6204,"Census Tract 6204, Los Angeles County, California",ca,140,0,ACSSF,5902,,,,,6,37,,,,620400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5040,5074.432,0.99321464,5040,3901,18,0,766,0,81,274,77.4,0.36,0,15.2,0,1.61,5.44,135954,459,142,101,30.94,22
6037620501,14000US06037620501,Census Tract 6205.01,"Census Tract 6205.01, Los Angeles County, California",ca,140,0,ACSSF,5903,,,,,6,37,,,,620501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6063,6080.665,0.997094967,6063,4356,294,58,642,15,126,572,71.85,4.85,0.96,10.59,0.25,2.08,9.43,128803,1022,278,179,27.2,17.51
6037620521,14000US06037620521,Census Tract 6205.21,"Census Tract 6205.21, Los Angeles County, California",ca,140,0,ACSSF,5904,,,,,6,37,,,,620521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4092,16451.44,0.24873204,4092,2405,116,0,744,21,220,586,58.77,2.83,0,18.18,0.51,5.38,14.32,125391,856,161,139,18.81,16.24
6037620522,14000US06037620522,Census Tract 6205.22,"Census Tract 6205.22, Los Angeles County, California",ca,140,0,ACSSF,5905,,,,,6,37,,,,620522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4968,17193.7,0.288943038,4968,3112,136,28,746,0,483,463,62.64,2.74,0.56,15.02,0,9.72,9.32,106654,922,229,208,24.84,22.56
6037620601,14000US06037620601,Census Tract 6206.01,"Census Tract 6206.01, Los Angeles County, California",ca,140,0,ACSSF,5906,,,,,6,37,,,,620601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5030,9537.435,0.527395494,5030,3003,207,0,837,0,607,376,59.7,4.12,0,16.64,0,12.07,7.48,87604,1137,335,323,29.46,28.41
6037620602,14000US06037620602,Census Tract 6206.02,"Census Tract 6206.02, Los Angeles County, California",ca,140,0,ACSSF,5907,,,,,6,37,,,,620602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5165,9899.569,0.521739869,5165,4111,0,9,697,0,119,229,79.59,0,0.17,13.49,0,2.3,4.43,126908,427,154,0,36.07,0
6037620701,14000US06037620701,Census Tract 6207.01,"Census Tract 6207.01, Los Angeles County, California",ca,140,0,ACSSF,5908,,,,,6,37,,,,620701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7184,18258.81,0.393453947,7184,5296,422,65,800,0,218,383,73.72,5.87,0.9,11.14,0,3.03,5.33,113789,1121,293,194,26.14,17.31
6037620702,14000US06037620702,Census Tract 6207.02,"Census Tract 6207.02, Los Angeles County, California",ca,140,0,ACSSF,5909,,,,,6,37,,,,620702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7391,14441.66,0.511783452,7391,5423,231,12,1142,14,190,379,73.37,3.13,0.16,15.45,0.19,2.57,5.13,148565,760,142,115,18.68,15.13
6037620800,14000US06037620800,Census Tract 6208,"Census Tract 6208, Los Angeles County, California",ca,140,0,ACSSF,5910,,,,,6,37,,,,620800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7735,8066.813,0.958866991,7735,5203,29,0,1690,0,207,606,67.27,0.37,0,21.85,0,2.68,7.83,158668,722,58,109,8.03,15.1
6037620901,14000US06037620901,Census Tract 6209.01,"Census Tract 6209.01, Los Angeles County, California",ca,140,0,ACSSF,5911,,,,,6,37,,,,620901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2943,8727.118,0.337224728,2943,2403,23,0,336,0,16,165,81.65,0.78,0,11.42,0,0.54,5.61,201125,188,42,14,22.34,7.45
6037620904,14000US06037620904,Census Tract 6209.04,"Census Tract 6209.04, Los Angeles County, California",ca,140,0,ACSSF,5912,,,,,6,37,,,,620904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2900,13035.84,0.222463579,2900,2555,0,12,93,0,35,205,88.1,0,0.41,3.21,0,1.21,7.07,177632,438,75,60,17.12,13.7
6037621001,14000US06037621001,Census Tract 6210.01,"Census Tract 6210.01, Los Angeles County, California",ca,140,0,ACSSF,5913,,,,,6,37,,,,621001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4457,12416.84,0.358947995,4457,3585,25,69,287,0,153,338,80.44,0.56,1.55,6.44,0,3.43,7.58,127750,865,106,137,12.25,15.84
6037621002,14000US06037621002,Census Tract 6210.02,"Census Tract 6210.02, Los Angeles County, California",ca,140,0,ACSSF,5914,,,,,6,37,,,,621002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,976,8598.553,0.113507476,976,812,38,0,99,0,21,6,83.2,3.89,0,10.14,0,2.15,0.61,117262,312,25,55,8.01,17.63
6037621004,14000US06037621004,Census Tract 6210.04,"Census Tract 6210.04, Los Angeles County, California",ca,140,0,ACSSF,5915,,,,,6,37,,,,621004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4247,12550.05,0.338405043,4247,3721,3,38,200,0,29,256,87.61,0.07,0.89,4.71,0,0.68,6.03,121384,1113,202,160,18.15,14.38
6037621102,14000US06037621102,Census Tract 6211.02,"Census Tract 6211.02, Los Angeles County, California",ca,140,0,ACSSF,5916,,,,,6,37,,,,621102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2896,13793.02,0.209961204,2896,2431,19,27,176,0,9,234,83.94,0.66,0.93,6.08,0,0.31,8.08,161204,354,35,41,9.89,11.58
6037621104,14000US06037621104,Census Tract 6211.04,"Census Tract 6211.04, Los Angeles County, California",ca,140,0,ACSSF,5917,,,,,6,37,,,,621104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7074,17468.29,0.404962494,7074,6099,179,17,457,0,60,262,86.22,2.53,0.24,6.46,0,0.85,3.7,150710,1964,234,311,11.91,15.84
6037621201,14000US06037621201,Census Tract 6212.01,"Census Tract 6212.01, Los Angeles County, California",ca,140,0,ACSSF,5918,,,,,6,37,,,,621201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6601,10447.7,0.631813738,6601,4884,127,36,782,0,320,452,73.99,1.92,0.55,11.85,0,4.85,6.85,114583,1181,184,215,15.58,18.2
6037621204,14000US06037621204,Census Tract 6212.04,"Census Tract 6212.04, Los Angeles County, California",ca,140,0,ACSSF,5919,,,,,6,37,,,,621204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3142,6967.227,0.450968499,3142,2344,146,0,428,12,157,55,74.6,4.65,0,13.62,0.38,5,1.75,95403,1306,187,227,14.32,17.38
6037621301,14000US06037621301,Census Tract 6213.01,"Census Tract 6213.01, Los Angeles County, California",ca,140,0,ACSSF,5920,,,,,6,37,,,,621301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6819,11314.54,0.602675765,6819,4974,245,0,945,0,28,627,72.94,3.59,0,13.86,0,0.41,9.19,106044,1450,331,243,22.83,16.76
6037621324,14000US06037621324,Census Tract 6213.24,"Census Tract 6213.24, Los Angeles County, California",ca,140,0,ACSSF,5921,,,,,6,37,,,,621324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3804,15403.48,0.246957129,3804,3112,53,11,347,0,142,139,81.81,1.39,0.29,9.12,0,3.73,3.65,91816,1322,368,270,27.84,20.42
6037621326,14000US06037621326,Census Tract 6213.26,"Census Tract 6213.26, Los Angeles County, California",ca,140,0,ACSSF,5922,,,,,6,37,,,,621326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2945,10362.42,0.284200158,2945,2445,55,0,165,0,132,148,83.02,1.87,0,5.6,0,4.48,5.03,102703,1253,309,198,24.66,15.8
6037621400,14000US06037621400,Census Tract 6214,"Census Tract 6214, Los Angeles County, California",ca,140,0,ACSSF,5923,,,,,6,37,,,,621400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4496,9129.264,0.492482205,4496,3426,111,36,437,0,134,352,76.2,2.47,0.8,9.72,0,2.98,7.83,106591,915,170,188,18.58,20.55
6037650001,14000US06037650001,Census Tract 6500.01,"Census Tract 6500.01, Los Angeles County, California",ca,140,0,ACSSF,5924,,,,,6,37,,,,650001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5617,9183.479,0.61164183,5617,1855,18,38,2684,0,643,379,33.02,0.32,0.68,47.78,0,11.45,6.75,92101,726,142,176,19.56,24.24
6037650003,14000US06037650003,Census Tract 6500.03,"Census Tract 6500.03, Los Angeles County, California",ca,140,0,ACSSF,5925,,,,,6,37,,,,650003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3200,16442.93,0.194612485,3200,1084,232,0,1000,30,572,282,33.88,7.25,0,31.25,0.94,17.88,8.81,64444,786,51,235,6.49,29.9
6037650004,14000US06037650004,Census Tract 6500.04,"Census Tract 6500.04, Los Angeles County, California",ca,140,0,ACSSF,5926,,,,,6,37,,,,650004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4023,13821.05,0.291077796,4023,1279,247,12,1878,15,170,422,31.79,6.14,0.3,46.68,0.37,4.23,10.49,70134,861,249,284,28.92,32.98
6037650101,14000US06037650101,Census Tract 6501.01,"Census Tract 6501.01, Los Angeles County, California",ca,140,0,ACSSF,5927,,,,,6,37,,,,650101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6022,8223.728,0.732271346,6022,1686,42,0,3262,74,259,699,28,0.7,0,54.17,1.23,4.3,11.61,104679,433,145,137,33.49,31.64
6037650102,14000US06037650102,Census Tract 6501.02,"Census Tract 6501.02, Los Angeles County, California",ca,140,0,ACSSF,5928,,,,,6,37,,,,650102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2252,6843.042,0.329093417,2252,1059,34,0,789,0,160,210,47.02,1.51,0,35.04,0,7.1,9.33,96172,171,39,49,22.81,28.65
6037650200,14000US06037650200,Census Tract 6502,"Census Tract 6502, Los Angeles County, California",ca,140,0,ACSSF,5929,,,,,6,37,,,,650200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6100,6517.228,0.935980784,6100,3347,77,94,1637,7,514,424,54.87,1.26,1.54,26.84,0.11,8.43,6.95,97645,453,168,70,37.09,15.45
